sales_fact_id,order_id,order_line_number,customer_key,customer_id,product_key,product_id,product_name,category,date_key,order_date,order_timestamp,region_key,region_name,customer_segment,quantity,unit_price,discount_amount,gross_amount,net_amount,payment_method
124,ORD_100124,1,14,CUST_0014,21,PROD_0021,Blenders Pro-Series 3,Home & Kitchen,20251004,2025-10-04,2025-10-04 05:00:00,2,EMEA,Standard,1,137.29,13.73,137.29,123.56,Credit Card
125,ORD_100125,1,184,CUST_0184,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20260429,2026-04-29,2026-04-29 16:00:00,2,EMEA,Premium,2,157.75,0.0,315.5,315.5,PayPal
126,ORD_100126,1,274,CUST_0274,4,PROD_0004,Laptops Pro-Series 1,Consumer Electronics,20250904,2025-09-04,2025-09-04 08:00:00,2,EMEA,Standard,5,328.32,246.24,1641.6,1395.36,Apple Pay
127,ORD_100127,1,122,CUST_0122,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20250627,2025-06-27,2025-06-27 05:00:00,3,APAC,Standard,3,157.75,0.0,473.25,473.25,Apple Pay
128,ORD_100128,1,73,CUST_0073,37,PROD_0037,Hardcover Novels Pro-Series 1,Books & Media,20260805,2026-08-05,2026-08-05 18:00:00,2,EMEA,Premium,4,271.24,108.5,1084.96,976.46,PayPal
129,ORD_100129,1,47,CUST_0047,4,PROD_0004,Laptops Pro-Series 1,Consumer Electronics,20260518,2026-05-18,2026-05-18 01:00:00,2,EMEA,Standard,5,328.32,82.08,1641.6,1559.52,Credit Card
130,ORD_100130,1,1,CUST_0001,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20260624,2026-06-24,2026-06-24 15:00:00,2,EMEA,Premium,2,573.0,114.6,1146.0,1031.4,PayPal
131,ORD_100131,1,12,CUST_0012,10,PROD_0010,Smartwatches Pro-Series 1,Consumer Electronics,20251128,2025-11-28,2025-11-28 01:00:00,2,EMEA,VIP,1,238.77,23.88,238.77,214.89,Credit Card
132,ORD_100132,1,483,CUST_0483,43,PROD_0043,Audiobooks Pro-Series 1,Books & Media,20260118,2026-01-18,2026-01-18 22:00:00,4,LATAM,Premium,5,262.83,0.0,1314.15,1314.15,Apple Pay
133,ORD_100133,1,70,CUST_0070,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20251106,2025-11-06,2025-11-06 10:00:00,4,LATAM,Standard,4,627.26,250.9,2509.04,2258.14,PayPal
134,ORD_100134,1,456,CUST_0456,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20260730,2026-07-30,2026-07-30 22:00:00,3,APAC,Standard,2,507.6,50.76,1015.2,964.44,Debit Card
135,ORD_100135,1,353,CUST_0353,19,PROD_0019,Blenders Pro-Series 1,Home & Kitchen,20251111,2025-11-11,2025-11-11 23:00:00,2,EMEA,Standard,2,523.93,0.0,1047.86,1047.86,Debit Card
136,ORD_100136,1,94,CUST_0094,39,PROD_0039,Hardcover Novels Pro-Series 3,Books & Media,20260805,2026-08-05,2026-08-05 01:00:00,3,APAC,Premium,5,217.64,54.41,1088.2,1033.79,Credit Card
137,ORD_100137,1,170,CUST_0170,5,PROD_0005,Laptops Pro-Series 2,Consumer Electronics,20260524,2026-05-24,2026-05-24 04:00:00,2,EMEA,Premium,3,144.32,43.3,432.96,389.66,PayPal
138,ORD_100138,1,344,CUST_0344,41,PROD_0041,Tech Guides Pro-Series 2,Books & Media,20250401,2025-04-01,2025-04-01 22:00:00,3,APAC,Standard,4,539.9,0.0,2159.6,2159.6,Apple Pay
139,ORD_100139,1,355,CUST_0355,5,PROD_0005,Laptops Pro-Series 2,Consumer Electronics,20250803,2025-08-03,2025-08-03 07:00:00,3,APAC,VIP,3,144.32,0.0,432.96,432.96,Credit Card
140,ORD_100140,1,225,CUST_0225,27,PROD_0027,Men's Jackets Pro-Series 3,Apparel & Fashion,20250219,2025-02-19,2025-02-19 12:00:00,2,EMEA,Premium,4,452.99,271.79,1811.96,1540.17,Debit Card
141,ORD_100141,1,193,CUST_0193,7,PROD_0007,Audio Headphones Pro-Series 1,Consumer Electronics,20251226,2025-12-26,2025-12-26 17:00:00,4,LATAM,Standard,5,136.35,34.09,681.75,647.66,PayPal
142,ORD_100142,1,410,CUST_0410,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20260408,2026-04-08,2026-04-08 02:00:00,3,APAC,Standard,1,194.64,19.46,194.64,175.18,Apple Pay
143,ORD_100143,1,176,CUST_0176,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20250418,2025-04-18,2025-04-18 02:00:00,4,LATAM,Standard,2,627.26,0.0,1254.52,1254.52,Credit Card
144,ORD_100144,1,315,CUST_0315,31,PROD_0031,Sportswear Pro-Series 1,Apparel & Fashion,20251213,2025-12-13,2025-12-13 19:00:00,1,North America,Premium,4,610.97,122.19,2443.88,2321.69,Debit Card
145,ORD_100145,1,52,CUST_0052,22,PROD_0022,Robotic Vacuums Pro-Series 1,Home & Kitchen,20250610,2025-06-10,2025-06-10 01:00:00,2,EMEA,Standard,2,573.0,171.9,1146.0,974.1,Apple Pay
146,ORD_100146,1,122,CUST_0122,7,PROD_0007,Audio Headphones Pro-Series 1,Consumer Electronics,20251016,2025-10-16,2025-10-16 09:00:00,1,North America,Standard,4,136.35,81.81,545.4,463.59,PayPal
147,ORD_100147,1,2,CUST_0002,28,PROD_0028,Women's Sneakers Pro-Series 1,Apparel & Fashion,20250225,2025-02-25,2025-02-25 11:00:00,1,North America,Premium,3,301.74,135.78,905.22,769.44,PayPal
148,ORD_100148,1,106,CUST_0106,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20250410,2025-04-10,2025-04-10 00:00:00,3,APAC,Standard,1,627.26,94.09,627.26,533.17,Credit Card
149,ORD_100149,1,242,CUST_0242,32,PROD_0032,Sportswear Pro-Series 2,Apparel & Fashion,20251112,2025-11-12,2025-11-12 12:00:00,3,APAC,Premium,1,106.55,15.98,106.55,90.57,PayPal
150,ORD_100150,1,190,CUST_0190,12,PROD_0012,Smartwatches Pro-Series 3,Consumer Electronics,20260115,2026-01-15,2026-01-15 12:00:00,4,LATAM,Standard,1,414.15,41.41,414.15,372.74,Debit Card
151,ORD_100151,1,116,CUST_0116,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20260422,2026-04-22,2026-04-22 08:00:00,1,North America,Standard,2,497.95,0.0,995.9,995.9,Credit Card
152,ORD_100152,1,212,CUST_0212,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20251219,2025-12-19,2025-12-19 17:00:00,2,EMEA,Premium,5,157.75,0.0,788.75,788.75,Debit Card
153,ORD_100153,1,495,CUST_0495,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20260620,2026-06-20,2026-06-20 13:00:00,4,LATAM,Standard,5,495.6,123.9,2478.0,2354.1,Debit Card
154,ORD_100154,1,203,CUST_0203,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20251103,2025-11-03,2025-11-03 02:00:00,2,EMEA,Standard,1,194.64,29.2,194.64,165.44,PayPal
155,ORD_100155,1,414,CUST_0414,13,PROD_0013,Coffee Makers Pro-Series 1,Home & Kitchen,20250621,2025-06-21,2025-06-21 06:00:00,2,EMEA,Standard,1,177.25,26.59,177.25,150.66,Credit Card
156,ORD_100156,1,422,CUST_0422,41,PROD_0041,Tech Guides Pro-Series 2,Books & Media,20260322,2026-03-22,2026-03-22 06:00:00,2,EMEA,Premium,5,539.9,269.95,2699.5,2429.55,Apple Pay
157,ORD_100157,1,199,CUST_0199,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20250310,2025-03-10,2025-03-10 02:00:00,4,LATAM,Premium,5,387.69,193.85,1938.45,1744.6,Apple Pay
158,ORD_100158,1,470,CUST_0470,1,PROD_0001,Smartphones Pro-Series 1,Consumer Electronics,20260617,2026-06-17,2026-06-17 14:00:00,4,LATAM,Standard,1,247.49,37.12,247.49,210.37,PayPal
159,ORD_100159,1,302,CUST_0302,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20250601,2025-06-01,2025-06-01 18:00:00,1,North America,Standard,1,157.75,0.0,157.75,157.75,Apple Pay
160,ORD_100160,1,450,CUST_0450,27,PROD_0027,Men's Jackets Pro-Series 3,Apparel & Fashion,20260703,2026-07-03,2026-07-03 11:00:00,3,APAC,Premium,4,452.99,271.79,1811.96,1540.17,Debit Card
161,ORD_100161,1,142,CUST_0142,26,PROD_0026,Men's Jackets Pro-Series 2,Apparel & Fashion,20250208,2025-02-08,2025-02-08 05:00:00,2,EMEA,Standard,5,387.88,290.91,1939.4,1648.49,Credit Card
162,ORD_100162,1,354,CUST_0354,16,PROD_0016,Air Fryers Pro-Series 1,Home & Kitchen,20260210,2026-02-10,2026-02-10 10:00:00,1,North America,Standard,4,403.75,161.5,1615.0,1453.5,Apple Pay
163,ORD_100163,1,419,CUST_0419,20,PROD_0020,Blenders Pro-Series 2,Home & Kitchen,20250121,2025-01-21,2025-01-21 10:00:00,3,APAC,VIP,3,80.82,36.37,242.46,206.09,Credit Card
164,ORD_100164,1,154,CUST_0154,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20250822,2025-08-22,2025-08-22 04:00:00,3,APAC,Standard,3,420.39,189.18,1261.17,1071.99,Credit Card
165,ORD_100165,1,109,CUST_0109,27,PROD_0027,Men's Jackets Pro-Series 3,Apparel & Fashion,20250712,2025-07-12,2025-07-12 14:00:00,4,LATAM,Premium,5,452.99,226.5,2264.95,2038.45,Credit Card
166,ORD_100166,1,34,CUST_0034,20,PROD_0020,Blenders Pro-Series 2,Home & Kitchen,20260612,2026-06-12,2026-06-12 05:00:00,4,LATAM,VIP,2,80.82,0.0,161.64,161.64,PayPal
167,ORD_100167,1,429,CUST_0429,4,PROD_0004,Laptops Pro-Series 1,Consumer Electronics,20250717,2025-07-17,2025-07-17 06:00:00,2,EMEA,Standard,1,328.32,49.25,328.32,279.07,Credit Card
168,ORD_100168,1,102,CUST_0102,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20260105,2026-01-05,2026-01-05 22:00:00,3,APAC,Premium,4,497.95,298.77,1991.8,1693.03,Credit Card
169,ORD_100169,1,191,CUST_0191,32,PROD_0032,Sportswear Pro-Series 2,Apparel & Fashion,20250201,2025-02-01,2025-02-01 07:00:00,4,LATAM,Standard,2,106.55,31.96,213.1,181.14,Apple Pay
170,ORD_100170,1,429,CUST_0429,17,PROD_0017,Air Fryers Pro-Series 2,Home & Kitchen,20251219,2025-12-19,2025-12-19 05:00:00,1,North America,Standard,3,438.78,0.0,1316.34,1316.34,Debit Card
171,ORD_100171,1,438,CUST_0438,37,PROD_0037,Hardcover Novels Pro-Series 1,Books & Media,20250220,2025-02-20,2025-02-20 05:00:00,2,EMEA,Standard,2,271.24,27.12,542.48,515.36,PayPal
172,ORD_100172,1,210,CUST_0210,33,PROD_0033,Sportswear Pro-Series 3,Apparel & Fashion,20251003,2025-10-03,2025-10-03 20:00:00,1,North America,Standard,1,230.01,34.5,230.01,195.51,PayPal
173,ORD_100173,1,411,CUST_0411,1,PROD_0001,Smartphones Pro-Series 1,Consumer Electronics,20250627,2025-06-27,2025-06-27 19:00:00,2,EMEA,Standard,3,247.49,74.25,742.47,668.22,Apple Pay
174,ORD_100174,1,437,CUST_0437,23,PROD_0023,Robotic Vacuums Pro-Series 2,Home & Kitchen,20260310,2026-03-10,2026-03-10 12:00:00,4,LATAM,Premium,3,80.72,12.11,242.16,230.05,Debit Card
175,ORD_100175,1,267,CUST_0267,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20251106,2025-11-06,2025-11-06 21:00:00,4,LATAM,Standard,5,507.6,0.0,2538.0,2538.0,Credit Card
176,ORD_100176,1,495,CUST_0495,24,PROD_0024,Robotic Vacuums Pro-Series 3,Home & Kitchen,20260608,2026-06-08,2026-06-08 21:00:00,3,APAC,Standard,3,106.82,0.0,320.46,320.46,Debit Card
177,ORD_100177,1,142,CUST_0142,41,PROD_0041,Tech Guides Pro-Series 2,Books & Media,20250307,2025-03-07,2025-03-07 10:00:00,3,APAC,Standard,3,539.9,161.97,1619.7,1457.73,Apple Pay
178,ORD_100178,1,265,CUST_0265,16,PROD_0016,Air Fryers Pro-Series 1,Home & Kitchen,20250712,2025-07-12,2025-07-12 04:00:00,1,North America,Standard,5,403.75,302.81,2018.75,1715.94,Apple Pay
179,ORD_100179,1,14,CUST_0014,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20250524,2025-05-24,2025-05-24 23:00:00,4,LATAM,Standard,3,201.79,60.54,605.37,544.83,Debit Card
180,ORD_100180,1,378,CUST_0378,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20260219,2026-02-19,2026-02-19 12:00:00,2,EMEA,Standard,3,194.64,29.2,583.92,554.72,Debit Card
181,ORD_100181,1,154,CUST_0154,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20260103,2026-01-03,2026-01-03 16:00:00,2,EMEA,Standard,3,627.26,0.0,1881.78,1881.78,Debit Card
182,ORD_100182,1,133,CUST_0133,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20250512,2025-05-12,2025-05-12 23:00:00,2,EMEA,VIP,3,387.69,0.0,1163.07,1163.07,PayPal
183,ORD_100183,1,382,CUST_0382,20,PROD_0020,Blenders Pro-Series 2,Home & Kitchen,20251230,2025-12-30,2025-12-30 07:00:00,4,LATAM,Premium,3,80.82,24.25,242.46,218.21,Apple Pay
184,ORD_100184,1,238,CUST_0238,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20260823,2026-08-23,2026-08-23 09:00:00,4,LATAM,Standard,1,596.84,0.0,596.84,596.84,Debit Card
185,ORD_100185,1,62,CUST_0062,44,PROD_0044,Audiobooks Pro-Series 2,Books & Media,20250719,2025-07-19,2025-07-19 16:00:00,4,LATAM,Standard,5,86.85,43.43,434.25,390.82,Debit Card
186,ORD_100186,1,71,CUST_0071,13,PROD_0013,Coffee Makers Pro-Series 1,Home & Kitchen,20250225,2025-02-25,2025-02-25 04:00:00,3,APAC,Standard,4,177.25,106.35,709.0,602.65,PayPal
187,ORD_100187,1,93,CUST_0093,6,PROD_0006,Laptops Pro-Series 3,Consumer Electronics,20251120,2025-11-20,2025-11-20 22:00:00,4,LATAM,Standard,3,304.52,45.68,913.56,867.88,Apple Pay
188,ORD_100188,1,232,CUST_0232,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20250301,2025-03-01,2025-03-01 00:00:00,2,EMEA,Standard,2,497.95,49.8,995.9,946.1,Debit Card
189,ORD_100189,1,315,CUST_0315,28,PROD_0028,Women's Sneakers Pro-Series 1,Apparel & Fashion,20250401,2025-04-01,2025-04-01 04:00:00,4,LATAM,Premium,4,301.74,181.04,1206.96,1025.92,Debit Card
190,ORD_100190,1,20,CUST_0020,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20260128,2026-01-28,2026-01-28 00:00:00,2,EMEA,Standard,3,495.6,0.0,1486.8,1486.8,Apple Pay
191,ORD_100191,1,10,CUST_0010,44,PROD_0044,Audiobooks Pro-Series 2,Books & Media,20260628,2026-06-28,2026-06-28 06:00:00,1,North America,Standard,2,86.85,8.69,173.7,165.01,Apple Pay
192,ORD_100192,1,53,CUST_0053,25,PROD_0025,Men's Jackets Pro-Series 1,Apparel & Fashion,20251116,2025-11-16,2025-11-16 04:00:00,3,APAC,Standard,2,381.42,0.0,762.84,762.84,Credit Card
193,ORD_100193,1,234,CUST_0234,34,PROD_0034,Watches Pro-Series 1,Apparel & Fashion,20251102,2025-11-02,2025-11-02 09:00:00,3,APAC,VIP,4,277.89,55.58,1111.56,1055.98,Apple Pay
194,ORD_100194,1,385,CUST_0385,13,PROD_0013,Coffee Makers Pro-Series 1,Home & Kitchen,20260517,2026-05-17,2026-05-17 11:00:00,2,EMEA,Standard,4,177.25,0.0,709.0,709.0,PayPal
195,ORD_100195,1,68,CUST_0068,14,PROD_0014,Coffee Makers Pro-Series 2,Home & Kitchen,20250818,2025-08-18,2025-08-18 23:00:00,1,North America,Standard,5,94.28,23.57,471.4,447.83,Credit Card
196,ORD_100196,1,334,CUST_0334,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20260111,2026-01-11,2026-01-11 22:00:00,4,LATAM,VIP,3,194.64,0.0,583.92,583.92,Credit Card
197,ORD_100197,1,429,CUST_0429,2,PROD_0002,Smartphones Pro-Series 2,Consumer Electronics,20250421,2025-04-21,2025-04-21 20:00:00,1,North America,Standard,1,484.7,72.7,484.7,412.0,Debit Card
198,ORD_100198,1,281,CUST_0281,17,PROD_0017,Air Fryers Pro-Series 2,Home & Kitchen,20260125,2026-01-25,2026-01-25 03:00:00,4,LATAM,Standard,2,438.78,43.88,877.56,833.68,Credit Card
199,ORD_100199,1,339,CUST_0339,7,PROD_0007,Audio Headphones Pro-Series 1,Consumer Electronics,20251105,2025-11-05,2025-11-05 13:00:00,3,APAC,Premium,5,136.35,34.09,681.75,647.66,Debit Card
200,ORD_100200,1,369,CUST_0369,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20250418,2025-04-18,2025-04-18 16:00:00,1,North America,Premium,3,507.6,0.0,1522.8,1522.8,Credit Card
201,ORD_100201,1,312,CUST_0312,13,PROD_0013,Coffee Makers Pro-Series 1,Home & Kitchen,20260525,2026-05-25,2026-05-25 06:00:00,3,APAC,Standard,5,177.25,44.31,886.25,841.94,Apple Pay
202,ORD_100202,1,83,CUST_0083,3,PROD_0003,Smartphones Pro-Series 3,Consumer Electronics,20260224,2026-02-24,2026-02-24 09:00:00,4,LATAM,Premium,2,194.64,58.39,389.28,330.89,Apple Pay
203,ORD_100203,1,7,CUST_0007,43,PROD_0043,Audiobooks Pro-Series 1,Books & Media,20250829,2025-08-29,2025-08-29 00:00:00,1,North America,VIP,1,262.83,39.42,262.83,223.41,PayPal
204,ORD_100204,1,39,CUST_0039,7,PROD_0007,Audio Headphones Pro-Series 1,Consumer Electronics,20250403,2025-04-03,2025-04-03 16:00:00,3,APAC,Standard,2,136.35,40.9,272.7,231.8,Apple Pay
205,ORD_100205,1,26,CUST_0026,7,PROD_0007,Audio Headphones Pro-Series 1,Consumer Electronics,20250928,2025-09-28,2025-09-28 14:00:00,2,EMEA,Premium,1,136.35,13.63,136.35,122.72,Apple Pay
206,ORD_100206,1,379,CUST_0379,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20251117,2025-11-17,2025-11-17 13:00:00,1,North America,Standard,1,596.84,0.0,596.84,596.84,PayPal
207,ORD_100207,1,184,CUST_0184,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20250624,2025-06-24,2025-06-24 10:00:00,3,APAC,Premium,1,420.39,42.04,420.39,378.35,Apple Pay
208,ORD_100208,1,206,CUST_0206,26,PROD_0026,Men's Jackets Pro-Series 2,Apparel & Fashion,20250707,2025-07-07,2025-07-07 03:00:00,4,LATAM,Standard,3,387.88,174.55,1163.64,989.09,Debit Card
209,ORD_100209,1,454,CUST_0454,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20260308,2026-03-08,2026-03-08 20:00:00,1,North America,Standard,2,627.26,0.0,1254.52,1254.52,PayPal
210,ORD_100210,1,467,CUST_0467,38,PROD_0038,Hardcover Novels Pro-Series 2,Books & Media,20250417,2025-04-17,2025-04-17 13:00:00,4,LATAM,Premium,5,157.75,118.31,788.75,670.44,PayPal
211,ORD_100211,1,314,CUST_0314,2,PROD_0002,Smartphones Pro-Series 2,Consumer Electronics,20260124,2026-01-24,2026-01-24 11:00:00,2,EMEA,VIP,4,484.7,290.82,1938.8,1647.98,Credit Card
212,ORD_100212,1,24,CUST_0024,5,PROD_0005,Laptops Pro-Series 2,Consumer Electronics,20260226,2026-02-26,2026-02-26 14:00:00,3,APAC,Standard,3,144.32,0.0,432.96,432.96,PayPal
213,ORD_100213,1,268,CUST_0268,45,PROD_0045,Audiobooks Pro-Series 3,Books & Media,20251213,2025-12-13,2025-12-13 16:00:00,1,North America,Premium,4,512.51,102.5,2050.04,1947.54,Debit Card
214,ORD_100214,1,347,CUST_0347,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20251221,2025-12-21,2025-12-21 21:00:00,4,LATAM,Standard,2,201.79,0.0,403.58,403.58,Credit Card
215,ORD_100215,1,435,CUST_0435,31,PROD_0031,Sportswear Pro-Series 1,Apparel & Fashion,20250610,2025-06-10,2025-06-10 16:00:00,4,LATAM,Standard,2,610.97,0.0,1221.94,1221.94,Debit Card
216,ORD_100216,1,170,CUST_0170,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20251125,2025-11-25,2025-11-25 07:00:00,1,North America,Premium,5,497.95,124.49,2489.75,2365.26,Debit Card
217,ORD_100217,1,41,CUST_0041,30,PROD_0030,Women's Sneakers Pro-Series 3,Apparel & Fashion,20260217,2026-02-17,2026-02-17 07:00:00,4,LATAM,Standard,5,378.05,283.54,1890.25,1606.71,Credit Card
218,ORD_100218,1,162,CUST_0162,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20260526,2026-05-26,2026-05-26 14:00:00,4,LATAM,Premium,1,596.84,0.0,596.84,596.84,Debit Card
219,ORD_100219,1,286,CUST_0286,36,PROD_0036,Watches Pro-Series 3,Apparel & Fashion,20260227,2026-02-27,2026-02-27 01:00:00,1,North America,Standard,1,387.69,38.77,387.69,348.92,PayPal
220,ORD_100220,1,187,CUST_0187,4,PROD_0004,Laptops Pro-Series 1,Consumer Electronics,20260413,2026-04-13,2026-04-13 10:00:00,2,EMEA,Standard,4,328.32,131.33,1313.28,1181.95,Debit Card
221,ORD_100221,1,232,CUST_0232,8,PROD_0008,Audio Headphones Pro-Series 2,Consumer Electronics,20260108,2026-01-08,2026-01-08 22:00:00,1,North America,Standard,2,596.84,0.0,1193.68,1193.68,Apple Pay
222,ORD_100222,1,494,CUST_0494,19,PROD_0019,Blenders Pro-Series 1,Home & Kitchen,20251230,2025-12-30,2025-12-30 20:00:00,3,APAC,Standard,1,523.93,0.0,523.93,523.93,PayPal
223,ORD_100223,1,421,CUST_0421,27,PROD_0027,Men's Jackets Pro-Series 3,Apparel & Fashion,20260520,2026-05-20,2026-05-20 04:00:00,1,North America,Standard,3,452.99,67.95,1358.97,1291.02,PayPal
224,ORD_100224,1,111,CUST_0111,30,PROD_0030,Women's Sneakers Pro-Series 3,Apparel & Fashion,20250504,2025-05-04,2025-05-04 12:00:00,2,EMEA,Premium,3,378.05,0.0,1134.15,1134.15,Debit Card
225,ORD_100225,1,429,CUST_0429,44,PROD_0044,Audiobooks Pro-Series 2,Books & Media,20250217,2025-02-17,2025-02-17 20:00:00,1,North America,Standard,4,86.85,52.11,347.4,295.29,PayPal
226,ORD_100226,1,272,CUST_0272,4,PROD_0004,Laptops Pro-Series 1,Consumer Electronics,20260526,2026-05-26,2026-05-26 00:00:00,4,LATAM,Standard,5,328.32,246.24,1641.6,1395.36,PayPal
227,ORD_100227,1,375,CUST_0375,9,PROD_0009,Audio Headphones Pro-Series 3,Consumer Electronics,20260816,2026-08-16,2026-08-16 05:00:00,1,North America,Premium,4,512.06,204.82,2048.24,1843.42,Debit Card
228,ORD_100228,1,469,CUST_0469,45,PROD_0045,Audiobooks Pro-Series 3,Books & Media,20260305,2026-03-05,2026-03-05 19:00:00,2,EMEA,VIP,3,512.51,230.63,1537.53,1306.9,Apple Pay
229,ORD_100229,1,413,CUST_0413,9,PROD_0009,Audio Headphones Pro-Series 3,Consumer Electronics,20251029,2025-10-29,2025-10-29 14:00:00,2,EMEA,Standard,4,512.06,204.82,2048.24,1843.42,Apple Pay
230,ORD_100230,1,112,CUST_0112,13,PROD_0013,Coffee Makers Pro-Series 1,Home & Kitchen,20260721,2026-07-21,2026-07-21 20:00:00,2,EMEA,Standard,5,177.25,88.62,886.25,797.63,Apple Pay
231,ORD_100231,1,333,CUST_0333,12,PROD_0012,Smartwatches Pro-Series 3,Consumer Electronics,20250516,2025-05-16,2025-05-16 22:00:00,3,APAC,Premium,1,414.15,41.41,414.15,372.74,Debit Card
232,ORD_100232,1,483,CUST_0483,43,PROD_0043,Audiobooks Pro-Series 1,Books & Media,20260820,2026-08-20,2026-08-20 18:00:00,4,LATAM,Premium,5,262.83,131.41,1314.15,1182.74,Debit Card
233,ORD_100233,1,55,CUST_0055,2,PROD_0002,Smartphones Pro-Series 2,Consumer Electronics,20250114,2025-01-14,2025-01-14 16:00:00,4,LATAM,Standard,2,484.7,0.0,969.4,969.4,Credit Card
234,ORD_100234,1,385,CUST_0385,11,PROD_0011,Smartwatches Pro-Series 2,Consumer Electronics,20250724,2025-07-24,2025-07-24 08:00:00,3,APAC,Standard,3,627.26,94.09,1881.78,1787.69,Credit Card
235,ORD_100235,1,386,CUST_0386,35,PROD_0035,Watches Pro-Series 2,Apparel & Fashion,20251030,2025-10-30,2025-10-30 06:00:00,1,North America,Premium,3,495.6,223.02,1486.8,1263.78,Credit Card
236,ORD_100236,1,381,CUST_0381,42,PROD_0042,Tech Guides Pro-Series 3,Books & Media,20260730,2026-07-30,2026-07-30 07:00:00,4,LATAM,Standard,2,201.79,40.36,403.58,363.22,Credit Card
237,ORD_100237,1,214,CUST_0214,44,PROD_0044,Audiobooks Pro-Series 2,Books & Media,20260126,2026-01-26,2026-01-26 12:00:00,3,APAC,Premium,5,86.85,0.0,434.25,434.25,Credit Card
238,ORD_100238,1,318,CUST_0318,29,PROD_0029,Women's Sneakers Pro-Series 2,Apparel & Fashion,20250915,2025-09-15,2025-09-15 06:00:00,2,EMEA,Standard,3,420.39,63.06,1261.17,1198.11,PayPal
239,ORD_100239,1,91,CUST_0091,44,PROD_0044,Audiobooks Pro-Series 2,Books & Media,20251029,2025-10-29,2025-10-29 14:00:00,1,North America,Standard,2,86.85,8.69,173.7,165.01,Credit Card
240,ORD_100240,1,220,CUST_0220,18,PROD_0018,Air Fryers Pro-Series 3,Home & Kitchen,20260122,2026-01-22,2026-01-22 01:00:00,3,APAC,Premium,2,497.95,49.8,995.9,946.1,Apple Pay
241,ORD_100241,1,239,CUST_0239,10,PROD_0010,Smartwatches Pro-Series 1,Consumer Electronics,20250106,2025-01-06,2025-01-06 10:00:00,1,North America,Standard,2,238.77,47.75,477.54,429.79,Credit Card
242,ORD_100242,1,405,CUST_0405,37,PROD_0037,Hardcover Novels Pro-Series 1,Books & Media,20251105,2025-11-05,2025-11-05 15:00:00,3,APAC,Standard,1,271.24,27.12,271.24,244.12,PayPal
243,ORD_100243,1,35,CUST_0035,33,PROD_0033,Sportswear Pro-Series 3,Apparel & Fashion,20250708,2025-07-08,2025-07-08 16:00:00,2,EMEA,Standard,4,230.01,138.01,920.04,782.03,Credit Card
244,ORD_100244,1,453,CUST_0453,14,PROD_0014,Coffee Makers Pro-Series 2,Home & Kitchen,20251224,2025-12-24,2025-12-24 07:00:00,3,APAC,Premium,3,94.28,28.28,282.84,254.56,Apple Pay
245,ORD_100245,1,272,CUST_0272,31,PROD_0031,Sportswear Pro-Series 1,Apparel & Fashion,20250812,2025-08-12,2025-08-12 19:00:00,1,North America,Standard,1,610.97,61.1,610.97,549.87,Debit Card
246,ORD_100246,1,315,CUST_0315,40,PROD_0040,Tech Guides Pro-Series 1,Books & Media,20250904,2025-09-04,2025-09-04 20:00:00,2,EMEA,Premium,1,507.6,50.76,507.6,456.84,Debit Card
